condition,correct_spkr_list,correct_spkr_mean,correct_spkr_sem,correct_word_list,correct_word_mean,correct_word_sem,f0_shift_in_semitones,tag_expt,tag_model
harmonic,"[0.9517426273458445, 0.9490616621983914, 0.9490616621983914, 0.9463806970509383, 0.9544235924932976, 0.935656836461126, 0.9544235924932976, 0.935656836461126, 0.935656836461126, 0.9490616621983914]",0.946112600536193,0.002412868632707771,"[0.8257372654155496, 0.8471849865951743, 0.8445040214477212, 0.8364611260053619, 0.8525469168900804, 0.8471849865951743, 0.8471849865951743, 0.8230563002680965, 0.8257372654155496, 0.8471849865951743]",0.8396782841823056,0.003479521418039646,2.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
harmonic,"[0.938337801608579, 0.9302949061662198, 0.9597855227882037, 0.9463806970509383, 0.9463806970509383, 0.9302949061662198, 0.9463806970509383, 0.9249329758713136, 0.9115281501340483, 0.9302949061662198]",0.9364611260053619,0.0043606337439699066,"[0.8123324396782842, 0.8418230563002681, 0.8310991957104558, 0.8284182305630027, 0.8418230563002681, 0.8364611260053619, 0.8552278820375335, 0.806970509383378, 0.8230563002680965, 0.839142091152815]",0.8316353887399464,0.004605575952359297,3.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
harmonic,"[0.935656836461126, 0.9249329758713136, 0.935656836461126, 0.9195710455764075, 0.935656836461126, 0.9195710455764075, 0.9276139410187667, 0.8981233243967829, 0.868632707774799, 0.9276139410187667]",0.9193029490616622,0.0066569803633471656,"[0.806970509383378, 0.8257372654155496, 0.8230563002680965, 0.8203753351206434, 0.8310991957104558, 0.8310991957104558, 0.839142091152815, 0.8176943699731903, 0.8150134048257373, 0.8310991957104558]",0.8241286863270778,0.0029960776790420424,4.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
harmonic,"[0.9168900804289544, 0.8793565683646113, 0.9061662198391421, 0.8927613941018767, 0.903485254691689, 0.8981233243967829, 0.8954423592493298, 0.8739946380697051, 0.8230563002680965, 0.900804289544236]",0.8890080428954423,0.008318195730630982,"[0.8176943699731903, 0.8284182305630027, 0.8257372654155496, 0.8123324396782842, 0.8150134048257373, 0.8284182305630027, 0.839142091152815, 0.7855227882037533, 0.8016085790884718, 0.8257372654155496]",0.8179624664879356,0.004885768340602916,5.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
harmonic,"[0.8632707774798928, 0.8605898123324397, 0.8605898123324397, 0.8605898123324397, 0.8498659517426274, 0.8471849865951743, 0.8230563002680965, 0.8337801608579088, 0.7560321715817694, 0.8418230563002681]",0.8396782841823056,0.010187667560321734,"[0.7989276139410187, 0.8123324396782842, 0.8150134048257373, 0.8123324396782842, 0.8123324396782842, 0.8176943699731903, 0.8337801608579088, 0.7989276139410187, 0.8096514745308311, 0.8230563002680965]",0.8134048257372655,0.00327619352633126,6.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
harmonic,"[0.7989276139410187, 0.7908847184986595, 0.8150134048257373, 0.7855227882037533, 0.8016085790884718, 0.8203753351206434, 0.7855227882037533, 0.7640750670241286, 0.710455764075067, 0.806970509383378]",0.787935656836461,0.010026873369992152,"[0.7801608579088471, 0.8284182305630027, 0.8123324396782842, 0.8150134048257373, 0.8230563002680965, 0.806970509383378, 0.8230563002680965, 0.806970509383378, 0.7989276139410187, 0.8176943699731903]",0.811260053619303,0.004453953813897093,7.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
harmonic,"[0.7506702412868632, 0.7560321715817694, 0.7453083109919572, 0.7426273458445041, 0.7587131367292225, 0.7533512064343163, 0.7319034852546917, 0.7319034852546917, 0.6514745308310992, 0.7506702412868632]",0.7372654155495979,0.00996735906602229,"[0.7882037533512064, 0.8123324396782842, 0.7962466487935657, 0.8042895442359249, 0.7989276139410187, 0.806970509383378, 0.8123324396782842, 0.7801608579088471, 0.7908847184986595, 0.7855227882037533]",0.7975871313672922,0.0035802011839160225,8.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
harmonic,"[0.7024128686327078, 0.7024128686327078, 0.7050938337801609, 0.6890080428954424, 0.6997319034852547, 0.7050938337801609, 0.6568364611260054, 0.6675603217158177, 0.613941018766756, 0.7024128686327078]",0.6844504021447722,0.009483276050573594,"[0.774798927613941, 0.8016085790884718, 0.7774798927613941, 0.7721179624664879, 0.7908847184986595, 0.7962466487935657, 0.7908847184986595, 0.7426273458445041, 0.774798927613941, 0.7801608579088471]",0.7801608579088471,0.005256636700572908,9.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
harmonic,"[0.6809651474530831, 0.6702412868632708, 0.6568364611260054, 0.6327077747989276, 0.6514745308310992, 0.6434316353887399, 0.6219839142091153, 0.6085790884718498, 0.546916890080429, 0.6595174262734584]",0.6372654155495978,0.012181603377326619,"[0.7667560321715817, 0.7774798927613941, 0.7372654155495979, 0.7640750670241286, 0.7640750670241286, 0.7855227882037533, 0.7667560321715817, 0.739946380697051, 0.7640750670241286, 0.774798927613941]",0.7640750670241288,0.00479585625201026,10.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
harmonic,"[0.6300268096514745, 0.6112600536193029, 0.5951742627345844, 0.5871313672922251, 0.5764075067024129, 0.6085790884718498, 0.5576407506702413, 0.5683646112600537, 0.5013404825737265, 0.6058981233243967]",0.5841823056300268,0.011503183888967788,"[0.7479892761394102, 0.7694369973190348, 0.7238605898123325, 0.7479892761394102, 0.7640750670241286, 0.7453083109919572, 0.7560321715817694, 0.707774798927614, 0.7372654155495979, 0.7426273458445041]",0.744235924932976,0.005766672316318727,11.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
harmonic,"[0.5683646112600537, 0.5522788203753352, 0.5630026809651475, 0.5361930294906166, 0.5495978552278821, 0.5522788203753352, 0.5067024128686327, 0.5388739946380697, 0.46380697050938335, 0.5415549597855228]",0.5372654155495978,0.009766631701386422,"[0.7319034852546917, 0.7506702412868632, 0.7024128686327078, 0.7345844504021448, 0.7426273458445041, 0.739946380697051, 0.7265415549597856, 0.6809651474530831, 0.739946380697051, 0.7292225201072386]",0.7278820375335121,0.006618479521460418,12.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
inharmonic,"[0.935656836461126, 0.9249329758713136, 0.9410187667560321, 0.9249329758713136, 0.9222520107238605, 0.9088471849865952, 0.9168900804289544, 0.9061662198391421, 0.8873994638069705, 0.9249329758713136]",0.9193029490616622,0.0048857683406029005,"[0.8123324396782842, 0.8337801608579088, 0.8418230563002681, 0.8418230563002681, 0.8230563002680965, 0.8525469168900804, 0.8498659517426274, 0.8230563002680965, 0.8042895442359249, 0.8498659517426274]",0.8332439678284181,0.0053290622040663375,0.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
harmonic,"[0.3190348525469169, 0.3672922252010724, 0.3485254691689008, 0.41823056300268097, 0.44235924932975873, 0.4262734584450402, 0.3190348525469169, 0.3753351206434316, 0.45308310991957107, 0.4289544235924933]",0.3898123324396783,0.015942164876480973,"[0.6729222520107239, 0.7238605898123325, 0.7372654155495979, 0.7265415549597856, 0.7292225201072386, 0.7211796246648794, 0.7211796246648794, 0.7265415549597856, 0.6729222520107239, 0.7131367292225201]",0.7144772117962467,0.007196559222623144,-12.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.32707774798927614, 0.3726541554959786, 0.34584450402144773, 0.3941018766756032, 0.46112600536193027, 0.4289544235924933, 0.32439678284182305, 0.40482573726541554, 0.44235924932975873, 0.44235924932975873]",0.39436997319034856,0.01585299726447664,"[0.707774798927614, 0.7184986595174263, 0.7560321715817694, 0.7667560321715817, 0.7506702412868632, 0.7506702412868632, 0.7372654155495979, 0.7426273458445041, 0.6997319034852547, 0.7292225201072386]",0.7359249329758712,0.0069020029006790365,-11.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.34584450402144773, 0.35656836461126007, 0.3753351206434316, 0.43967828418230565, 0.4718498659517426, 0.43699731903485256, 0.35924932975871315, 0.40482573726541554, 0.46648793565683644, 0.43967828418230565]",0.4096514745308311,0.015011276924822922,"[0.7453083109919572, 0.7479892761394102, 0.7667560321715817, 0.774798927613941, 0.7667560321715817, 0.7613941018766756, 0.7506702412868632, 0.7479892761394102, 0.7345844504021448, 0.7345844504021448]",0.7530831099195711,0.0043679533189811956,-10.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.3485254691689008, 0.3726541554959786, 0.4075067024128686, 0.450402144772118, 0.5013404825737265, 0.46112600536193027, 0.36193029490616624, 0.38873994638069703, 0.47989276139410186, 0.4691689008042895]",0.42412868632707773,0.017295400040611895,"[0.7533512064343163, 0.7828418230563002, 0.7882037533512064, 0.7774798927613941, 0.7694369973190348, 0.7640750670241286, 0.7935656836461126, 0.7613941018766756, 0.7319034852546917, 0.7533512064343163]",0.7675603217158177,0.005928510559650384,-9.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.4101876675603217, 0.38605898123324395, 0.4477211796246649, 0.5040214477211796, 0.5442359249329759, 0.514745308310992, 0.4128686327077748, 0.46648793565683644, 0.5067024128686327, 0.48525469168900803]",0.467828418230563,0.01653261840929401,"[0.774798927613941, 0.7882037533512064, 0.7962466487935657, 0.8123324396782842, 0.7935656836461126, 0.7989276139410187, 0.7989276139410187, 0.7613941018766756, 0.739946380697051, 0.7801608579088471]",0.784450402144772,0.006713722956565849,-8.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.4718498659517426, 0.42359249329758714, 0.5013404825737265, 0.5576407506702413, 0.5844504021447721, 0.5924932975871313, 0.46112600536193027, 0.5522788203753352, 0.5335120643431636, 0.546916890080429]",0.5225201072386059,0.01768195374124025,"[0.8016085790884718, 0.806970509383378, 0.806970509383378, 0.8337801608579088, 0.806970509383378, 0.8016085790884718, 0.8150134048257373, 0.7935656836461126, 0.7721179624664879, 0.7935656836461126]",0.8032171581769436,0.0050267600037266266,-7.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.5576407506702413, 0.5201072386058981, 0.5764075067024129, 0.6273458445040214, 0.6568364611260054, 0.6648793565683646, 0.5442359249329759, 0.6300268096514745, 0.6032171581769437, 0.6219839142091153]",0.6002680965147453,0.015429207403797836,"[0.8016085790884718, 0.8150134048257373, 0.8150134048257373, 0.8284182305630027, 0.8284182305630027, 0.8176943699731903, 0.8150134048257373, 0.8016085790884718, 0.7801608579088471, 0.7989276139410187]",0.8101876675603217,0.004674422459561039,-6.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.6648793565683646, 0.6032171581769437, 0.6514745308310992, 0.7024128686327078, 0.7372654155495979, 0.7265415549597856, 0.6514745308310992, 0.6943699731903485, 0.7050938337801609, 0.7211796246648794]",0.6857908847184987,0.013289945626467431,"[0.8150134048257373, 0.8284182305630027, 0.8176943699731903, 0.8284182305630027, 0.8364611260053619, 0.8203753351206434, 0.8176943699731903, 0.8042895442359249, 0.8096514745308311, 0.8096514745308311]",0.8187667560321715,0.003151955690535912,-5.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.7882037533512064, 0.710455764075067, 0.7694369973190348, 0.7962466487935657, 0.8176943699731903, 0.8042895442359249, 0.7667560321715817, 0.8016085790884718, 0.7908847184986595, 0.8123324396782842]",0.7857908847184987,0.009866291714234136,"[0.8310991957104558, 0.8418230563002681, 0.839142091152815, 0.8257372654155496, 0.839142091152815, 0.8203753351206434, 0.8364611260053619, 0.8230563002680965, 0.8096514745308311, 0.8284182305630027]",0.8294906166219839,0.0032022292881445924,-4.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.8659517426273459, 0.8364611260053619, 0.8873994638069705, 0.8820375335120644, 0.8659517426273459, 0.8739946380697051, 0.8498659517426274, 0.8793565683646113, 0.871313672922252, 0.8981233243967829]",0.8710455764075068,0.005672422188582075,"[0.8418230563002681, 0.8418230563002681, 0.8364611260053619, 0.8364611260053619, 0.8471849865951743, 0.839142091152815, 0.8284182305630027, 0.8310991957104558, 0.8176943699731903, 0.8150134048257373]",0.8335120643431635,0.0033305889461276513,-3.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.9168900804289544, 0.8954423592493298, 0.9222520107238605, 0.9195710455764075, 0.9276139410187667, 0.9249329758713136, 0.9142091152815014, 0.9195710455764075, 0.9088471849865952, 0.9329758713136729]",0.9182305630026809,0.0033257898241158858,"[0.8471849865951743, 0.8498659517426274, 0.839142091152815, 0.8498659517426274, 0.8471849865951743, 0.8284182305630027, 0.8337801608579088, 0.8418230563002681, 0.8176943699731903, 0.8257372654155496]",0.8380697050938337,0.0035567021880486783,-2.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.9436997319034852, 0.9302949061662198, 0.9463806970509383, 0.9436997319034852, 0.9410187667560321, 0.9329758713136729, 0.9249329758713136, 0.935656836461126, 0.9517426273458445, 0.9490616621983914]",0.9399463806970509,0.002745717872339095,"[0.8418230563002681, 0.8471849865951743, 0.839142091152815, 0.8498659517426274, 0.8471849865951743, 0.8471849865951743, 0.8257372654155496, 0.8310991957104558, 0.8364611260053619, 0.8150134048257373]",0.8380697050938337,0.003556702188048696,-1.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.9490616621983914, 0.9276139410187667, 0.9490616621983914, 0.9329758713136729, 0.935656836461126, 0.935656836461126, 0.9276139410187667, 0.935656836461126, 0.9597855227882037, 0.938337801608579]",0.9391420911528149,0.0032725350176229812,"[0.839142091152815, 0.8498659517426274, 0.8552278820375335, 0.8498659517426274, 0.8257372654155496, 0.8310991957104558, 0.8418230563002681, 0.8337801608579088, 0.8337801608579088, 0.8203753351206434]",0.8380697050938337,0.003556702188048692,0.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.9490616621983914, 0.9276139410187667, 0.9276139410187667, 0.9302949061662198, 0.9329758713136729, 0.938337801608579, 0.9249329758713136, 0.9276139410187667, 0.9329758713136729, 0.9249329758713136]",0.9316353887399463,0.0023389190935303623,"[0.8310991957104558, 0.8605898123324397, 0.839142091152815, 0.839142091152815, 0.8579088471849866, 0.8364611260053619, 0.8471849865951743, 0.8310991957104558, 0.8418230563002681, 0.8310991957104558]",0.8415549597855229,0.0033782052138401734,1.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.9249329758713136, 0.903485254691689, 0.900804289544236, 0.9276139410187667, 0.9142091152815014, 0.9249329758713136, 0.9195710455764075, 0.9249329758713136, 0.9115281501340483, 0.9195710455764075]",0.9171581769436997,0.002976018910696453,"[0.839142091152815, 0.8579088471849866, 0.8632707774798928, 0.839142091152815, 0.8471849865951743, 0.8284182305630027, 0.8471849865951743, 0.8310991957104558, 0.8203753351206434, 0.8257372654155496]",0.8399463806970509,0.004433285703239484,2.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.9168900804289544, 0.8632707774798928, 0.8793565683646113, 0.8981233243967829, 0.8954423592493298, 0.9061662198391421, 0.8981233243967829, 0.8739946380697051, 0.8739946380697051, 0.8900804289544236]",0.889544235924933,0.00525359730355641,"[0.8150134048257373, 0.8525469168900804, 0.8176943699731903, 0.8230563002680965, 0.839142091152815, 0.8042895442359249, 0.839142091152815, 0.8364611260053619, 0.8230563002680965, 0.8203753351206434]",0.8270777479892761,0.004543601007644742,3.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.8659517426273459, 0.7774798927613941, 0.8284182305630027, 0.8445040214477212, 0.8552278820375335, 0.8525469168900804, 0.8230563002680965, 0.7989276139410187, 0.8310991957104558, 0.8257372654155496]",0.8302949061662199,0.008459567345514828,"[0.8123324396782842, 0.8525469168900804, 0.8203753351206434, 0.8337801608579088, 0.8310991957104558, 0.8042895442359249, 0.8257372654155496, 0.8123324396782842, 0.806970509383378, 0.8042895442359249]",0.8203753351206433,0.004927273906019741,4.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.7855227882037533, 0.6970509383378016, 0.7479892761394102, 0.7774798927613941, 0.7828418230563002, 0.7533512064343163, 0.7372654155495979, 0.7453083109919572, 0.7613941018766756, 0.7479892761394102]",0.7536193029490617,0.008233759551751525,"[0.8096514745308311, 0.839142091152815, 0.8230563002680965, 0.8310991957104558, 0.8150134048257373, 0.7962466487935657, 0.8257372654155496, 0.8123324396782842, 0.7855227882037533, 0.7882037533512064]",0.8126005361930295,0.005714503048703552,5.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.7024128686327078, 0.6166219839142091, 0.6568364611260054, 0.707774798927614, 0.6675603217158177, 0.6568364611260054, 0.6353887399463807, 0.6621983914209115, 0.6863270777479893, 0.6514745308310992]",0.664343163538874,0.008961537899354196,"[0.8176943699731903, 0.8337801608579088, 0.8150134048257373, 0.806970509383378, 0.806970509383378, 0.7801608579088471, 0.8042895442359249, 0.7935656836461126, 0.7613941018766756, 0.7828418230563002]",0.8002680965147453,0.006678539550145967,6.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.5924932975871313, 0.5227882037533512, 0.5764075067024129, 0.6273458445040214, 0.5871313672922251, 0.579088471849866, 0.5415549597855228, 0.5495978552278821, 0.6193029490616622, 0.5737265415549598]",0.5769436997319035,0.010343260980325491,"[0.7935656836461126, 0.839142091152815, 0.7935656836461126, 0.7989276139410187, 0.7855227882037533, 0.7855227882037533, 0.7908847184986595, 0.7935656836461126, 0.7533512064343163, 0.7801608579088471]",0.7914209115281501,0.006661177892255305,7.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.517426273458445, 0.46380697050938335, 0.514745308310992, 0.5361930294906166, 0.5120643431635389, 0.5388739946380697, 0.46648793565683644, 0.48257372654155495, 0.5281501340482574, 0.4772117962466488]",0.5037533512064343,0.009064763902042673,"[0.7855227882037533, 0.8150134048257373, 0.7801608579088471, 0.7989276139410187, 0.7908847184986595, 0.7533512064343163, 0.7801608579088471, 0.7828418230563002, 0.7506702412868632, 0.7667560321715817]",0.7804289544235925,0.006222945615211322,8.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.4343163538873995, 0.3806970509383378, 0.46112600536193027, 0.4772117962466488, 0.43699731903485256, 0.4906166219839142, 0.3914209115281501, 0.45576407506702415, 0.4932975871313673, 0.4128686327077748]",0.4434316353887399,0.012480493476386842,"[0.7828418230563002, 0.806970509383378, 0.7587131367292225, 0.7828418230563002, 0.7694369973190348, 0.7587131367292225, 0.7667560321715817, 0.7613941018766756, 0.739946380697051, 0.7426273458445041]",0.7670241286863271,0.006324780081937603,9.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.38337801608579086, 0.3136729222520107, 0.40214477211796246, 0.42359249329758714, 0.4075067024128686, 0.4289544235924933, 0.35656836461126007, 0.3806970509383378, 0.4289544235924933, 0.3806970509383378]",0.3906166219839142,0.011437737329178651,"[0.7667560321715817, 0.7640750670241286, 0.7479892761394102, 0.7694369973190348, 0.7506702412868632, 0.7453083109919572, 0.7292225201072386, 0.7319034852546917, 0.7345844504021448, 0.7533512064343163]",0.7493297587131368,0.004578619645200892,10.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.34048257372654156, 0.30294906166219837, 0.3351206434316354, 0.36193029490616624, 0.3297587131367292, 0.34584450402144773, 0.27882037533512066, 0.3485254691689008, 0.3914209115281501, 0.289544235924933]",0.3324396782841823,0.010775864375322864,"[0.7238605898123325, 0.7426273458445041, 0.7238605898123325, 0.7265415549597856, 0.7319034852546917, 0.710455764075067, 0.7345844504021448, 0.7265415549597856, 0.7372654155495979, 0.7292225201072386]",0.728686327077748,0.002791867623201666,11.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.29222520107238603, 0.26005361930294907, 0.29222520107238603, 0.32439678284182305, 0.30563002680965146, 0.29222520107238603, 0.21447721179624665, 0.3190348525469169, 0.3378016085790885, 0.26273458445040215]",0.29008042895442354,0.011505613540254568,"[0.7292225201072386, 0.7426273458445041, 0.7211796246648794, 0.7131367292225201, 0.7024128686327078, 0.7024128686327078, 0.707774798927614, 0.6890080428954424, 0.6970509383378016, 0.7024128686327078]",0.7107238605898123,0.0051094878852270985,12.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
inharmonic,"[0.6970509383378016, 0.6595174262734584, 0.7024128686327078, 0.7158176943699732, 0.6702412868632708, 0.7265415549597856, 0.6514745308310992, 0.6085790884718498, 0.646112600536193, 0.6970509383378016]",0.6774798927613941,0.011569640821106108,"[0.8123324396782842, 0.8257372654155496, 0.8203753351206434, 0.8150134048257373, 0.8230563002680965, 0.8096514745308311, 0.8150134048257373, 0.806970509383378, 0.7908847184986595, 0.8016085790884718]",0.8120643431635388,0.0033065236818587865,0.0,pitch_altered,models/spkr_word_recognition/simplified_IHC0320/arch0_00??
harmonic,"[0.22788203753351208, 0.44235924932975873, 0.3941018766756032, 0.3726541554959786, 0.3485254691689008, 0.3699731903485255, 0.38605898123324395, 0.4075067024128686, 0.3351206434316354, 0.3941018766756032]",0.367828418230563,0.01822618181422937,"[0.6675603217158177, 0.7372654155495979, 0.7238605898123325, 0.707774798927614, 0.6809651474530831, 0.710455764075067, 0.707774798927614, 0.6943699731903485, 0.646112600536193, 0.6809651474530831]",0.6957104557640751,0.00863892226873778,-12.0,pitch_altered,models/spkr_word_recognition/simplified_IHC1000/arch0_00??
harmonic,"[0.2225201072386059, 0.43967828418230565, 0.4075067024128686, 0.3726541554959786, 0.34584450402144773, 0.3806970509383378, 0.3941018766756032, 0.3672922252010724, 0.3324396782841823, 0.3914209115281501]",0.3654155495978552,0.018548671133706892,"[0.6648793565683646, 0.7587131367292225, 0.7533512064343163, 0.7292225201072386, 0.7238605898123325, 0.7131367292225201, 0.7211796246648794, 0.7050938337801609, 0.67828418230563, 0.7131367292225201]",0.7160857908847185,0.009221983205825037,-11.0,pitch_altered,models/spkr_word_recognition/simplified_IHC1000/arch0_00??
harmonic,"[0.26005361930294907, 0.42091152815013405, 0.42091152815013405, 0.38873994638069703, 0.3485254691689008, 0.3967828418230563, 0.4075067024128686, 0.3646112600536193, 0.3378016085790885, 0.3753351206434316]",0.37211796246648793,0.015368788437323077,"[0.6916890080428955, 0.774798927613941, 0.7774798927613941, 0.7506702412868632, 0.7613941018766756, 0.7479892761394102, 0.739946380697051, 0.7184986595174263, 0.7024128686327078, 0.7292225201072386]",0.7394101876675603,0.009172923982381646,-10.0,pitch_altered,models/spkr_word_recognition/simplified_IHC1000/arch0_00??
harmonic,"[0.26273458445040215, 0.4343163538873995, 0.42359249329758714, 0.39946380697050937, 0.38337801608579086, 0.3967828418230563, 0.4155495978552279, 0.3726541554959786, 0.35656836461126007, 0.40482573726541554]",0.3849865951742627,0.015458940887341349,"[0.707774798927614, 0.7774798927613941, 0.7506702412868632, 0.7774798927613941, 0.7613941018766756, 0.7828418230563002, 0.7506702412868632, 0.7345844504021448, 0.7372654155495979, 0.7345844504021448]",0.7514745308310993,0.00754119908839669,-9.0,pitch_altered,models/spkr_word_recognition/simplified_IHC1000/arch0_00??
harmonic,"[0.2975871313672922, 0.45576407506702415, 0.46380697050938335, 0.4343163538873995, 0.42359249329758714, 0.4316353887399464, 0.43967828418230565, 0.4128686327077748, 0.3780160857908847, 0.43967828418230565]",0.4176943699731903,0.015301086488525104,"[0.7292225201072386, 0.7855227882037533, 0.8042895442359249, 0.7962466487935657, 0.7640750670241286, 0.7935656836461126, 0.7935656836461126, 0.7184986595174263, 0.7453083109919572, 0.7694369973190348]",0.7699731903485254,0.009531575782644052,-8.0,pitch_altered,models/spkr_word_recognition/simplified_IHC1000/arch0_00??
harmonic,"[0.34316353887399464, 0.5120643431635389, 0.517426273458445, 0.48525469168900803, 0.48257372654155495, 0.5254691689008043, 0.47989276139410186, 0.43967828418230565, 0.4718498659517426, 0.48257372654155495]",0.47399463806970504,0.01653044451084449,"[0.7372654155495979, 0.8150134048257373, 0.7962466487935657, 0.7828418230563002, 0.7828418230563002, 0.7935656836461126, 0.806970509383378, 0.7560321715817694, 0.774798927613941, 0.7855227882037533]",0.7831099195710456,0.007286988429632241,-7.0,pitch_altered,models/spkr_word_recognition/simplified_IHC1000/arch0_00??
harmonic,"[0.41823056300268097, 0.5630026809651475, 0.5844504021447721, 0.5630026809651475, 0.5281501340482574, 0.5978552278820375, 0.5576407506702413, 0.5254691689008043, 0.5227882037533512, 0.5522788203753352]",0.5412868632707775,0.015741778715928585,"[0.7640750670241286, 0.8016085790884718, 0.7962466487935657, 0.8150134048257373, 0.8042895442359249, 0.8203753351206434, 0.8042895442359249, 0.7667560321715817, 0.7935656836461126, 0.774798927613941]",0.7941018766756032,0.006162981107977369,-6.0,pitch_altered,models/spkr_word_recognition/simplified_IHC1000/arch0_00??
harmonic,"[0.5388739946380697, 0.6353887399463807, 0.6809651474530831, 0.6836461126005362, 0.613941018766756, 0.6916890080428955, 0.6407506702412868, 0.6032171581769437, 0.6193029490616622, 0.6648793565683646]",0.6372654155495978,0.014722543154456548,"[0.7506702412868632, 0.8257372654155496, 0.8203753351206434, 0.8257372654155496, 0.7882037533512064, 0.8310991957104558, 0.8123324396782842, 0.7774798927613941, 0.7935656836461126, 0.8016085790884718]",0.8026809651474531,0.00810422452100421,-5.0,pitch_altered,models/spkr_word_recognition/simplified_IHC1000/arch0_00??
harmonic,"[0.67828418230563, 0.7319034852546917, 0.7721179624664879, 0.7989276139410187, 0.7184986595174263, 0.7962466487935657, 0.7560321715817694, 0.6997319034852547, 0.7506702412868632, 0.774798927613941]",0.7477211796246649,0.012741716015742843,"[0.7828418230563002, 0.8176943699731903, 0.8310991957104558, 0.8310991957104558, 0.7989276139410187, 0.8310991957104558, 0.839142091152815, 0.7828418230563002, 0.8016085790884718, 0.8042895442359249]",0.8120643431635388,0.006584606620121053,-4.0,pitch_altered,models/spkr_word_recognition/simplified_IHC1000/arch0_00??
harmonic,"[0.7828418230563002, 0.8284182305630027, 0.8284182305630027, 0.8579088471849866, 0.8284182305630027, 0.8632707774798928, 0.839142091152815, 0.7935656836461126, 0.8632707774798928, 0.8498659517426274]",0.8335120643431635,0.008760098917309018,"[0.7855227882037533, 0.8310991957104558, 0.8310991957104558, 0.8337801608579088, 0.8284182305630027, 0.8337801608579088, 0.8364611260053619, 0.7935656836461126, 0.806970509383378, 0.8203753351206434]",0.8201072386058982,0.005797748555248826,-3.0,pitch_altered,models/spkr_word_recognition/simplified_IHC1000/arch0_00??
harmonic,"[0.8632707774798928, 0.903485254691689, 0.8873994638069705, 0.935656836461126, 0.900804289544236, 0.9302949061662198, 0.9088471849865952, 0.8605898123324397, 0.9168900804289544, 0.9061662198391421]",0.9013404825737265,0.007920829242595287,"[0.7855227882037533, 0.8445040214477212, 0.8418230563002681, 0.839142091152815, 0.8337801608579088, 0.8418230563002681, 0.8498659517426274, 0.8150134048257373, 0.8150134048257373, 0.8310991957104558]",0.8297587131367292,0.006155849901445765,-2.0,pitch_altered,models/spkr_word_recognition/simplified_IHC1000/arch0_00??
